timestamp,field_name,sector_row,sector_col,tropomi_xch4_ppb,tropomi_sif_flux,nisar_lband_hh_db,nisar_lband_hv_db,deep_root_sm_30cm,planetscope_ndvi_3m,planetscope_ndwi_3m,pblh_boundary_m,canopy_temp_depression,status
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),3,5,1914.2,0.096,-18.4,-24.9,0.08,0.26,-0.295,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),4,1,1914.2,0.096,-18.31,-24.81,0.08,0.08,-0.181,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),4,5,1914.2,0.096,-18.3,-24.8,0.08,0.09,-0.165,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),5,1,1914.2,0.096,-18.3,-24.8,0.08,0.097,-0.151,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),5,5,1914.2,0.096,-18.32,-24.82,0.08,0.088,-0.211,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),6,1,1914.2,0.096,-18.31,-24.81,0.08,0.101,-0.179,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),6,5,1914.2,0.096,-18.32,-24.82,0.08,0.135,-0.183,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),7,1,1914.2,0.096,-18.31,-24.81,0.08,0.08,-0.179,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),7,5,1914.2,0.096,-18.31,-24.81,0.08,0.105,-0.178,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),0,1,1914.2,0.096,-18.3,-24.8,0.08,0.092,-0.164,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),0,5,1914.2,0.096,-18.3,-24.8,0.08,0.084,-0.168,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),1,1,1914.2,0.096,-18.3,-24.8,0.08,0.08,-0.181,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),1,5,1914.2,0.096,-18.3,-24.8,0.08,0.095,-0.152,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),2,1,1914.2,0.096,-18.3,-24.8,0.08,0.093,-0.163,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),2,5,1914.2,0.096,-18.3,-24.8,0.08,0.08,-0.171,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),3,1,1914.2,0.096,-18.31,-24.81,0.08,0.107,-0.177,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),3,5,1914.2,0.096,-18.31,-24.81,0.08,0.11,-0.165,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),4,1,1914.2,0.096,-18.26,-24.76,0.08,0.08,-0.111,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),4,5,1914.2,0.096,-18.32,-24.82,0.08,0.12,-0.175,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),5,1,1914.2,0.096,-18.27,-24.77,0.08,0.08,-0.121,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),5,5,1914.2,0.096,-18.31,-24.81,0.08,0.08,-0.181,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),6,1,1914.2,0.096,-18.46,-24.96,0.08,0.351,-0.379,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),6,5,1914.2,0.096,-18.28,-24.78,0.08,0.08,-0.133,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),7,1,1914.2,0.096,-18.26,-24.76,0.08,0.08,-0.119,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),7,5,1914.2,0.096,-18.62,-25.12,0.08,0.605,-0.4,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),0,1,1914.2,0.096,-18.3,-24.8,0.08,0.092,-0.154,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),0,5,1914.2,0.096,-18.37,-24.87,0.08,0.194,-0.248,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),1,1,1914.2,0.096,-18.27,-24.77,0.08,0.08,-0.131,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),1,5,1914.2,0.096,-18.55,-25.05,0.08,0.505,-0.4,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),2,1,1914.2,0.096,-18.57,-25.07,0.08,0.533,-0.4,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),2,5,1914.2,0.096,-18.38,-24.88,0.08,0.188,-0.261,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),3,1,1914.2,0.096,-18.27,-24.77,0.08,0.08,-0.117,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),3,5,1914.2,0.096,-18.29,-24.79,0.08,0.08,-0.145,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),4,1,1914.2,0.096,-18.3,-24.8,0.08,0.08,-0.171,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),4,5,1914.2,0.096,-18.3,-24.8,0.08,0.09,-0.155,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),5,1,1914.2,0.096,-18.29,-24.79,0.08,0.087,-0.151,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),5,5,1914.2,0.096,-18.3,-24.8,0.08,0.08,-0.171,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),6,1,1914.2,0.096,-18.29,-24.79,0.08,0.08,-0.149,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),6,5,1914.2,0.096,-18.3,-24.8,0.08,0.095,-0.153,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),7,1,1914.2,0.096,-18.27,-24.77,0.08,0.08,-0.139,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 22:00:00,USA Field 2 (Alfalfa Hay),7,5,1914.2,0.096,-18.3,-24.8,0.08,0.085,-0.158,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),0,1,1914.2,0.096,-18.31,-24.81,0.08,0.112,-0.184,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),0,5,1914.2,0.096,-18.46,-24.96,0.08,0.344,-0.4,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),1,1,1914.2,0.096,-18.32,-24.82,0.08,0.098,-0.221,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),1,5,1914.2,0.096,-18.47,-24.97,0.08,0.375,-0.4,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),2,1,1914.2,0.096,-18.31,-24.81,0.08,0.103,-0.163,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),2,5,1914.2,0.096,-18.44,-24.94,0.08,0.288,-0.4,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),3,1,1914.2,0.096,-18.31,-24.81,0.08,0.107,-0.177,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),3,5,1914.2,0.096,-18.36,-24.86,0.08,0.19,-0.265,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),4,1,1914.2,0.096,-18.31,-24.81,0.08,0.08,-0.181,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),4,5,1914.2,0.096,-18.42,-24.92,0.08,0.29,-0.325,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),5,1,1914.2,0.096,-18.38,-24.88,0.08,0.227,-0.271,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),5,5,1914.2,0.096,-18.42,-24.92,0.08,0.258,-0.351,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),6,1,1914.2,0.096,-18.29,-24.79,0.08,0.08,-0.139,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),6,5,1914.2,0.096,-18.42,-24.92,0.08,0.285,-0.333,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),7,1,1914.2,0.096,-18.3,-24.8,0.08,0.08,-0.169,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),7,5,1914.2,0.096,-18.4,-24.9,0.08,0.255,-0.318,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),0,1,1914.2,0.096,-18.56,-25.06,0.08,0.522,-0.4,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),0,5,1914.2,0.096,-18.47,-24.97,0.08,0.364,-0.378,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),1,1,1914.2,0.096,-18.56,-25.06,0.08,0.488,-0.4,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),1,5,1914.2,0.096,-18.53,-25.03,0.08,0.465,-0.4,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),2,1,1914.2,0.096,-18.45,-24.95,0.08,0.333,-0.363,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),2,5,1914.2,0.096,-18.44,-24.94,0.08,0.288,-0.351,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),3,1,1914.2,0.096,-18.33,-24.83,0.08,0.137,-0.207,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),3,5,1914.2,0.096,-18.4,-24.9,0.08,0.26,-0.295,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),4,1,1914.2,0.096,-18.31,-24.81,0.08,0.08,-0.181,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),4,5,1914.2,0.096,-18.3,-24.8,0.08,0.09,-0.165,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),5,1,1914.2,0.096,-18.3,-24.8,0.08,0.097,-0.151,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),5,5,1914.2,0.096,-18.32,-24.82,0.08,0.088,-0.211,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),6,1,1914.2,0.096,-18.31,-24.81,0.08,0.101,-0.179,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),6,5,1914.2,0.096,-18.32,-24.82,0.08,0.135,-0.183,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),7,1,1914.2,0.096,-18.31,-24.81,0.08,0.08,-0.179,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),7,5,1914.2,0.096,-18.31,-24.81,0.08,0.105,-0.178,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),0,1,1914.2,0.096,-18.3,-24.8,0.08,0.092,-0.164,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),0,5,1914.2,0.096,-18.3,-24.8,0.08,0.084,-0.168,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),1,1,1914.2,0.096,-18.3,-24.8,0.08,0.08,-0.181,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),1,5,1914.2,0.096,-18.3,-24.8,0.08,0.095,-0.152,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),2,1,1914.2,0.096,-18.3,-24.8,0.08,0.093,-0.163,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),2,5,1914.2,0.096,-18.3,-24.8,0.08,0.08,-0.171,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),3,1,1914.2,0.096,-18.31,-24.81,0.08,0.107,-0.177,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),3,5,1914.2,0.096,-18.31,-24.81,0.08,0.11,-0.165,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),4,1,1914.2,0.096,-18.26,-24.76,0.08,0.08,-0.111,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),4,5,1914.2,0.096,-18.32,-24.82,0.08,0.12,-0.175,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),5,1,1914.2,0.096,-18.27,-24.77,0.08,0.08,-0.121,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),5,5,1914.2,0.096,-18.31,-24.81,0.08,0.08,-0.181,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),6,1,1914.2,0.096,-18.46,-24.96,0.08,0.351,-0.379,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),6,5,1914.2,0.096,-18.28,-24.78,0.08,0.08,-0.133,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),7,1,1914.2,0.096,-18.26,-24.76,0.08,0.08,-0.119,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),7,5,1914.2,0.096,-18.62,-25.12,0.08,0.605,-0.4,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),0,1,1914.2,0.096,-18.3,-24.8,0.08,0.092,-0.154,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),0,5,1914.2,0.096,-18.37,-24.87,0.08,0.194,-0.248,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),1,1,1914.2,0.096,-18.27,-24.77,0.08,0.08,-0.131,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),1,5,1914.2,0.096,-18.55,-25.05,0.08,0.505,-0.4,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),2,1,1914.2,0.096,-18.57,-25.07,0.08,0.533,-0.4,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),2,5,1914.2,0.096,-18.38,-24.88,0.08,0.188,-0.261,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),3,1,1914.2,0.096,-18.27,-24.77,0.08,0.08,-0.117,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),3,5,1914.2,0.096,-18.29,-24.79,0.08,0.08,-0.145,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),4,1,1914.2,0.096,-18.3,-24.8,0.08,0.08,-0.171,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),4,5,1914.2,0.096,-18.3,-24.8,0.08,0.09,-0.155,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),5,1,1914.2,0.096,-18.29,-24.79,0.08,0.087,-0.151,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),5,5,1914.2,0.096,-18.3,-24.8,0.08,0.08,-0.171,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),6,1,1914.2,0.096,-18.29,-24.79,0.08,0.08,-0.149,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),6,5,1914.2,0.096,-18.3,-24.8,0.08,0.095,-0.153,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),7,1,1914.2,0.096,-18.27,-24.77,0.08,0.08,-0.139,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-08 23:00:00,USA Field 2 (Alfalfa Hay),7,5,1914.2,0.096,-18.3,-24.8,0.08,0.085,-0.158,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-09 00:00:00,USA Field 2 (Alfalfa Hay),0,1,1914.2,0.096,-18.31,-24.81,0.08,0.112,-0.184,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-09 00:00:00,USA Field 2 (Alfalfa Hay),0,5,1914.2,0.096,-18.46,-24.96,0.08,0.344,-0.4,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-09 00:00:00,USA Field 2 (Alfalfa Hay),1,1,1914.2,0.096,-18.32,-24.82,0.08,0.098,-0.221,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-09 00:00:00,USA Field 2 (Alfalfa Hay),1,5,1914.2,0.096,-18.47,-24.97,0.08,0.375,-0.4,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-09 00:00:00,USA Field 2 (Alfalfa Hay),2,1,1914.2,0.096,-18.31,-24.81,0.08,0.103,-0.163,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-09 00:00:00,USA Field 2 (Alfalfa Hay),2,5,1914.2,0.096,-18.44,-24.94,0.08,0.288,-0.4,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-09 00:00:00,USA Field 2 (Alfalfa Hay),3,1,1914.2,0.096,-18.31,-24.81,0.08,0.107,-0.177,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-09 00:00:00,USA Field 2 (Alfalfa Hay),3,5,1914.2,0.096,-18.36,-24.86,0.08,0.19,-0.265,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-09 00:00:00,USA Field 2 (Alfalfa Hay),4,1,1914.2,0.096,-18.31,-24.81,0.08,0.08,-0.181,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-09 00:00:00,USA Field 2 (Alfalfa Hay),4,5,1914.2,0.096,-18.42,-24.92,0.08,0.29,-0.325,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-09 00:00:00,USA Field 2 (Alfalfa Hay),5,1,1914.2,0.096,-18.38,-24.88,0.08,0.227,-0.271,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-09 00:00:00,USA Field 2 (Alfalfa Hay),5,5,1914.2,0.096,-18.42,-24.92,0.08,0.258,-0.351,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-09 00:00:00,USA Field 2 (Alfalfa Hay),6,1,1914.2,0.096,-18.29,-24.79,0.08,0.08,-0.139,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-09 00:00:00,USA Field 2 (Alfalfa Hay),6,5,1914.2,0.096,-18.42,-24.92,0.08,0.285,-0.333,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-09 00:00:00,USA Field 2 (Alfalfa Hay),7,1,1914.2,0.096,-18.3,-24.8,0.08,0.08,-0.169,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-09 00:00:00,USA Field 2 (Alfalfa Hay),7,5,1914.2,0.096,-18.4,-24.9,0.08,0.255,-0.318,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-09 00:00:00,USA Field 2 (Alfalfa Hay),0,1,1914.2,0.096,-18.56,-25.06,0.08,0.522,-0.4,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-09 00:00:00,USA Field 2 (Alfalfa Hay),0,5,1914.2,0.096,-18.47,-24.97,0.08,0.364,-0.378,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-09 00:00:00,USA Field 2 (Alfalfa Hay),1,1,1914.2,0.096,-18.56,-25.06,0.08,0.488,-0.4,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-09 00:00:00,USA Field 2 (Alfalfa Hay),1,5,1914.2,0.096,-18.53,-25.03,0.08,0.465,-0.4,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-09 00:00:00,USA Field 2 (Alfalfa Hay),2,1,1914.2,0.096,-18.45,-24.95,0.08,0.333,-0.363,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
2026-08-09 00:00:00,USA Field 2 (Alfalfa Hay),2,5,1914.2,0.096,-18.44,-24.94,0.08,0.288,-0.351,465.5,-0.4,V2 Locked (Ready for Sept 1 Rollover)
