timestamp,latitude,longitude,sector_row,sector_col,ndvi,ndwi,ndwi_real,savi,lai,fcover,lst,lst_modis,Kc,Ks,Dr,TAW,RAW,ETc,water_need,air_temp,humidity,solar_rad,precip,soil_temp,soil_moisture,et0_deficit_7d,scene_id,field_name
2026-07-11 7:00:00,38.5448,-121.872,1,2,0.4556,-0.386,-0.4427,0.5467,1.0144,0.3978,21.4,30.1,0.78,0.31,61.5,72,36,1.85,61.5,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,1,3,0.4572,-0.386,-0.4218,0.5486,1.0219,0.4001,21.4,30.1,0.78,0.36,60.3,72,36,2.15,60.3,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,1,4,0.4632,-0.386,-0.417,0.5558,1.0506,0.4086,21.4,30.1,0.8,0.37,60.02,72,36,2.26,60.02,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,1,5,0.2556,-0.386,-0.318,0.3067,0.3364,0.1548,22.4,30.1,0.29,0.56,54.32,72,36,1.24,54.32,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,1,6,0.4708,-0.386,-0.4878,0.565,1.0881,0.4196,21.3,30.1,0.82,0.22,64.1,72,36,1.38,64.1,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,1,7,0.4616,-0.386,-0.494,0.5539,1.0429,0.4063,21.4,30.1,0.79,0.21,64.45,72,36,1.27,64.45,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,2,0,0.08,-0.386,-0.1761,0.096,0.0973,0.0475,23.3,30.1,0.17,0.85,46.14,72,36,1.1,46.14,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,2,1,0.1022,-0.386,-0.1908,0.1226,0.0973,0.0475,23.2,30.1,0.18,0.82,46.99,72,36,1.13,46.99,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,2,2,0.1661,-0.386,-0.192,0.1993,0.1306,0.0632,22.9,30.1,0.2,0.82,47.06,72,36,1.25,47.06,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,2,3,0.1449,-0.386,-0.1856,0.1739,0.0973,0.0475,23.0,30.1,0.19,0.83,46.69,72,36,1.2,46.69,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,2,4,0.1693,-0.386,-0.1854,0.2032,0.1373,0.0663,22.9,30.1,0.21,0.83,46.68,72,36,1.33,46.68,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,2,5,0.0925,-0.386,-0.184,0.111,0.0973,0.0475,23.2,30.1,0.17,0.83,46.6,72,36,1.08,46.6,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,2,6,0.5905,-0.386,-0.5538,0.7086,1.956,0.6239,20.7,30.1,1.01,0.09,67.9,72,36,0.69,67.9,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,2,7,0.5396,-0.386,-0.5234,0.6475,1.502,0.5281,21.0,30.1,0.95,0.15,66.15,72,36,1.09,66.15,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,3,0,0.1379,-0.386,-0.254,0.1655,0.0973,0.0475,23.0,30.1,0.19,0.69,50.63,72,36,1.0,50.63,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,3,1,0.1588,-0.386,-0.2197,0.1906,0.1154,0.0561,22.9,30.1,0.2,0.76,48.65,72,36,1.16,48.65,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,3,2,0.1437,-0.386,-0.1917,0.1724,0.0973,0.0475,23.0,30.1,0.19,0.82,47.04,72,36,1.19,47.04,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,3,3,0.203,-0.386,-0.1817,0.2436,0.2108,0.1,22.7,30.1,0.23,0.84,46.47,72,36,1.48,46.47,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,3,4,0.1638,-0.386,-0.1696,0.1966,0.1258,0.061,22.9,30.1,0.2,0.86,45.77,72,36,1.31,45.77,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,3,5,0.1286,-0.386,-0.1948,0.1543,0.0973,0.0475,23.1,30.1,0.19,0.81,47.22,72,36,1.18,47.22,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,3,6,0.4184,-0.386,-0.4043,0.5021,0.8525,0.347,21.6,30.1,0.68,0.39,59.29,72,36,2.03,59.29,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,3,7,0.412,-0.386,-0.4533,0.4944,0.8269,0.3386,21.6,30.1,0.66,0.29,62.11,72,36,1.46,62.11,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,4,0,0.08,-0.386,-0.1954,0.096,0.0973,0.0475,23.3,30.1,0.17,0.81,47.26,72,36,1.05,47.26,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,4,1,0.2114,-0.386,-0.25,0.2537,0.23,0.1086,22.6,30.1,0.24,0.7,50.4,72,36,1.28,50.4,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,4,2,0.1599,-0.386,-0.1869,0.1919,0.1176,0.0571,22.9,30.1,0.2,0.83,46.77,72,36,1.27,46.77,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,4,3,0.1851,-0.386,-0.1865,0.2221,0.1712,0.082,22.8,30.1,0.22,0.83,46.74,72,36,1.4,46.74,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,4,4,0.1734,-0.386,-0.186,0.2081,0.146,0.0704,22.8,30.1,0.21,0.83,46.71,72,36,1.33,46.71,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,4,5,0.1395,-0.386,-0.2061,0.1674,0.0973,0.0475,23.0,30.1,0.19,0.79,47.87,72,36,1.15,47.87,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,4,6,0.3286,-0.386,-0.3286,0.3943,0.5386,0.2361,22.1,30.1,0.43,0.54,54.93,72,36,1.77,54.93,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,4,7,0.2688,-0.386,-0.3187,0.3226,0.3703,0.169,22.4,30.1,0.31,0.56,54.36,72,36,1.33,54.36,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,5,0,0.08,-0.386,-0.1953,0.096,0.0973,0.0475,23.3,30.1,0.17,0.81,47.25,72,36,1.05,47.25,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,5,1,0.1348,-0.386,-0.2397,0.1618,0.0973,0.0475,23.0,30.1,0.19,0.72,49.81,72,36,1.05,49.81,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,5,2,0.0918,-0.386,-0.1791,0.1102,0.0973,0.0475,23.2,30.1,0.17,0.84,46.32,72,36,1.09,46.32,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,5,3,0.1099,-0.386,-0.1735,0.1319,0.0973,0.0475,23.2,30.1,0.18,0.85,45.99,72,36,1.17,45.99,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,5,4,0.1317,-0.386,-0.1899,0.158,0.0973,0.0475,23.0,30.1,0.19,0.82,46.94,72,36,1.19,46.94,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,5,5,0.1036,-0.386,-0.189,0.1243,0.0973,0.0475,23.2,30.1,0.18,0.82,46.89,72,36,1.13,46.89,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,5,6,0.3057,-0.386,-0.3477,0.3668,0.4711,0.2099,22.2,30.1,0.38,0.5,56.03,72,36,1.45,56.03,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,5,7,0.513,-0.386,-0.5344,0.6156,1.323,0.4839,21.1,30.1,0.91,0.13,66.78,72,36,0.9,66.78,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,6,0,0.0903,-0.386,-0.2376,0.1084,0.0973,0.0475,23.2,30.1,0.17,0.72,49.69,72,36,0.94,49.69,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,6,1,0.1803,-0.386,-0.2877,0.2164,0.1608,0.0773,22.8,30.1,0.21,0.62,52.57,72,36,0.99,52.57,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,6,2,0.08,-0.386,-0.179,0.096,0.0973,0.0475,23.3,30.1,0.17,0.84,46.31,72,36,1.09,46.31,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,6,3,0.1339,-0.386,-0.1983,0.1607,0.0973,0.0475,23.0,30.1,0.19,0.8,47.42,72,36,1.16,47.42,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,6,4,0.1244,-0.386,-0.1791,0.1493,0.0973,0.0475,23.1,30.1,0.18,0.84,46.32,72,36,1.16,46.32,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,6,5,0.08,-0.386,-0.192,0.096,0.0973,0.0475,23.3,30.1,0.17,0.82,47.06,72,36,1.07,47.06,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,6,6,0.08,-0.386,-0.0248,0.096,0.0973,0.0475,23.3,30.1,0.17,1.0,37.43,72,36,1.3,37.43,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,6,7,0.2218,-0.386,-0.3316,0.2662,0.2541,0.1193,22.6,30.1,0.25,0.54,55.1,72,36,1.03,55.1,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,7,0,0.08,-0.386,-0.1541,0.096,0.0973,0.0475,23.3,30.1,0.17,0.89,44.88,72,36,1.16,44.88,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,7,1,0.1161,-0.386,-0.2452,0.1393,0.0973,0.0475,23.1,30.1,0.18,0.71,50.12,72,36,0.98,50.12,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,7,2,0.0809,-0.386,-0.1881,0.0971,0.0973,0.0475,23.3,30.1,0.17,0.82,46.83,72,36,1.07,46.83,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,7,3,0.08,-0.386,-0.1905,0.096,0.0973,0.0475,23.3,30.1,0.17,0.82,46.97,72,36,1.07,46.97,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,7,4,0.08,-0.386,-0.1865,0.096,0.0973,0.0475,23.3,30.1,0.17,0.83,46.74,72,36,1.08,46.74,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,7,5,0.08,-0.386,-0.1987,0.096,0.0973,0.0475,23.3,30.1,0.17,0.8,47.45,72,36,1.04,47.45,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,7,6,0.08,-0.386,-0.0585,0.096,0.0973,0.0475,23.3,30.1,0.17,1.0,39.37,72,36,1.3,39.37,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.872,7,7,0.1528,-0.386,-0.2462,0.1834,0.103,0.0502,22.9,30.1,0.2,0.71,50.18,72,36,1.08,50.18,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-A (Corn)
2026-07-11 7:00:00,38.5448,-121.879,0,0,0.08,-0.386,-0.2634,0.096,0.0973,0.0475,23.3,30.1,0.17,0.67,51.17,72,36,0.87,51.17,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-B (Alfalfa)
2026-07-11 7:00:00,38.5448,-121.879,0,1,0.08,-0.386,-0.261,0.096,0.0973,0.0475,23.3,30.1,0.17,0.68,51.03,72,36,0.88,51.03,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-B (Alfalfa)
2026-07-11 7:00:00,38.5448,-121.879,0,2,0.08,-0.386,-0.2802,0.096,0.0973,0.0475,23.3,30.1,0.17,0.64,52.14,72,36,0.83,52.14,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-B (Alfalfa)
2026-07-11 7:00:00,38.5448,-121.879,0,3,0.08,-0.386,-0.2835,0.096,0.0973,0.0475,23.3,30.1,0.17,0.63,52.33,72,36,0.82,52.33,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-B (Alfalfa)
2026-07-11 7:00:00,38.5448,-121.879,0,4,0.08,-0.386,-0.2659,0.096,0.0973,0.0475,23.3,30.1,0.17,0.67,51.32,72,36,0.87,51.32,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-B (Alfalfa)
2026-07-11 7:00:00,38.5448,-121.879,0,5,0.08,-0.386,-0.2762,0.096,0.0973,0.0475,23.3,30.1,0.17,0.65,51.91,72,36,0.84,51.91,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-B (Alfalfa)
2026-07-11 7:00:00,38.5448,-121.879,0,6,0.08,-0.386,-0.1781,0.096,0.0973,0.0475,23.3,30.1,0.17,0.84,46.26,72,36,1.09,46.26,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-B (Alfalfa)
2026-07-11 7:00:00,38.5448,-121.879,0,7,0.08,-0.386,-0.229,0.096,0.0973,0.0475,23.3,30.1,0.17,0.74,49.19,72,36,0.96,49.19,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-B (Alfalfa)
2026-07-11 7:00:00,38.5448,-121.879,1,0,0.08,-0.386,-0.2745,0.096,0.0973,0.0475,23.3,30.1,0.17,0.65,51.81,72,36,0.84,51.81,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-B (Alfalfa)
2026-07-11 7:00:00,38.5448,-121.879,1,1,0.08,-0.386,-0.2649,0.096,0.0973,0.0475,23.3,30.1,0.17,0.67,51.26,72,36,0.87,51.26,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-B (Alfalfa)
2026-07-11 7:00:00,38.5448,-121.879,1,2,0.1149,-0.386,-0.2723,0.1379,0.0973,0.0475,23.1,30.1,0.18,0.66,51.68,72,36,0.91,51.68,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-B (Alfalfa)
2026-07-11 7:00:00,38.5448,-121.879,1,3,0.117,-0.386,-0.2083,0.1404,0.0973,0.0475,23.1,30.1,0.18,0.78,48.0,72,36,1.07,48.0,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-B (Alfalfa)
2026-07-11 7:00:00,38.5448,-121.879,1,4,0.1179,-0.386,-0.1671,0.1415,0.0973,0.0475,23.1,30.1,0.18,0.87,45.62,72,36,1.2,45.62,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-B (Alfalfa)
2026-07-11 7:00:00,38.5448,-121.879,1,5,0.4344,-0.386,-0.4564,0.5213,0.9192,0.3685,21.5,30.1,0.72,0.29,62.29,72,36,1.6,62.29,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-B (Alfalfa)
2026-07-11 7:00:00,38.5448,-121.879,1,6,0.4742,-0.386,-0.4911,0.569,1.1052,0.4245,21.3,30.1,0.82,0.22,64.29,72,36,1.38,64.29,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-B (Alfalfa)
2026-07-11 7:00:00,38.5448,-121.879,1,7,0.4319,-0.386,-0.4789,0.5183,0.9085,0.3651,21.5,30.1,0.71,0.24,63.58,72,36,1.3,63.58,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-B (Alfalfa)
2026-07-11 7:00:00,38.5448,-121.879,2,0,0.08,-0.386,-0.2586,0.096,0.0973,0.0475,23.3,30.1,0.17,0.68,50.9,72,36,0.88,50.9,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-B (Alfalfa)
2026-07-11 7:00:00,38.5448,-121.879,2,1,0.1017,-0.386,-0.241,0.122,0.0973,0.0475,23.2,30.1,0.18,0.72,49.88,72,36,0.99,49.88,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-B (Alfalfa)
2026-07-11 7:00:00,38.5448,-121.879,2,2,0.113,-0.386,-0.1481,0.1356,0.0973,0.0475,23.1,30.1,0.18,0.9,44.53,72,36,1.24,44.53,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-B (Alfalfa)
2026-07-11 7:00:00,38.5448,-121.879,2,3,0.1143,-0.386,-0.1662,0.1372,0.0973,0.0475,23.1,30.1,0.18,0.87,45.57,72,36,1.2,45.57,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-B (Alfalfa)
2026-07-11 7:00:00,38.5448,-121.879,2,4,0.1532,-0.386,-0.1878,0.1838,0.1038,0.0506,22.9,30.1,0.2,0.82,46.82,72,36,1.25,46.82,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-B (Alfalfa)
2026-07-11 7:00:00,38.5448,-121.879,2,5,0.2366,-0.386,-0.2756,0.2839,0.2894,0.1347,22.5,30.1,0.27,0.65,51.87,72,36,1.34,51.87,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-B (Alfalfa)
2026-07-11 7:00:00,38.5448,-121.879,2,6,0.1644,-0.386,-0.2251,0.1973,0.127,0.0615,22.9,30.1,0.2,0.75,48.97,72,36,1.15,48.97,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-B (Alfalfa)
2026-07-11 7:00:00,38.5448,-121.879,2,7,0.1112,-0.386,-0.1936,0.1334,0.0973,0.0475,23.1,30.1,0.18,0.81,47.15,72,36,1.11,47.15,18.7,50,0,0,18.7,0.057,53.7,S2B_MSIL2A_20260707T184919_R113_T10SEH_20260707T224253,Field-B (Alfalfa)
